Time_s   F1_Hz   F2_Hz   F3_Hz   F4_Hz
2.625571   247.231980   1373.528566   2486.875014   3610.293072
2.631821   253.401575   1324.212551   2404.181057   3567.212494
2.638071   293.712898   1205.385450   2332.820801   3513.695200
2.644321   261.429281   1275.820113   2463.925998   3579.975360
2.650571   1498.868262   2120.713910   3450.117646   4770.383567
2.656821   995.394850   1586.262254   3042.574165   4194.661536
2.663071   912.504364   1504.492178   2810.823131   3769.383334
2.669321   840.103771   1754.138233   2808.501734   3288.454357
2.675571   776.078109   1593.209980   2473.699101   3483.138974
2.681821   833.960497   1482.323208   2458.136870   3509.880191
2.688071   929.217771   1458.096987   2386.357709   3566.948385
2.694321   948.321836   1601.155727   2606.865421   3552.378542
2.700571   963.786538   1627.828313   2755.838520   3599.196143
2.706821   882.646800   1547.221966   2657.669996   3669.771500
2.713071   883.570285   1567.604168   2696.947004   3747.957857
2.719321   790.544775   1596.437682   2719.420185   3769.543902
2.725571   780.003290   1548.693621   2693.278656   3827.258971
2.731821   855.053797   1615.234017   2681.684960   3694.321358
2.738071   973.183588   1645.187851   2685.504922   3767.725317
2.744321   1046.762789   1559.845965   2607.681816   3785.796612
2.750571   929.486382   1555.428660   2517.570257   3593.499371
2.756821   995.466272   1971.656202   2295.097878   3570.036780
2.763071   868.368941   1793.557584   2584.473597   3679.867545
2.769321   886.808988   1714.459030   2530.988508   3734.415158
2.775571   873.578772   1603.387699   2572.755539   3734.065048
2.781821   816.171302   1584.632383   2629.789150   3798.430264
2.788071   892.133932   1683.497762   2711.523497   3759.802455
2.794321   863.335442   1745.994952   2670.537750   3605.326807
2.800571   838.192110   1831.448117   2663.882270   3693.269257
2.806821   911.685348   1796.487152   2625.037487   3710.185385
2.813071   925.710111   1713.909364   2574.040380   3585.048352
2.819321   940.376070   1619.230010   2547.252275   3593.157697
2.825571   922.384741   1667.253223   2685.031986   3729.100283
2.831821   994.643904   1744.593396   2561.620297   3851.819769
2.838071   914.844684   1720.813370   2639.813331   3854.592465
2.844321   957.790707   1713.199311   2419.309878   3705.315151
2.850571   979.211965   1635.845189   2262.562754   3579.802548
2.856821   950.677371   1709.879150   2437.899701   3549.564757
2.863071   955.303198   1731.741094   2593.740219   3565.622926
2.869321   1032.634747   1543.975338   2518.166019   3570.460893
2.875571   1213.126559   2034.721705   3042.820402   4065.746460
2.881821   1055.761484   1449.175167   2418.920212   3643.536691
2.888071   854.438775   1654.157960   2649.153917   3565.665102
2.894321   734.566112   1621.268755   2737.915112   3586.847736
2.900571   784.191590   1578.726126   2535.164027   3454.158843
