Time_s   F1_Hz   F2_Hz   F3_Hz   F4_Hz
1.457085   697.124268   1350.297976   3020.244401   4287.296477
1.463335   690.057301   1397.708596   2992.658072   4146.254856
1.469585   770.608846   1437.207646   2912.313399   4044.149114
1.475835   908.756026   1457.690754   2927.818721   4131.846169
1.482085   855.192623   1499.165667   2935.580689   4074.542500
1.488335   890.661616   1589.066130   2987.873728   4024.569430
1.494585   924.296799   1519.799316   3017.427217   4063.701825
1.500835   926.540835   1424.796752   3071.529965   4332.078314
1.507085   928.300282   1425.159065   3045.159236   4179.130524
1.513335   980.823645   1525.280214   3134.627205   4047.591529
1.519585   1011.891650   1645.815643   3152.248637   4169.440402
